1519655400,1230265,36.700336700336706,1231682.9726597979,1230241.313054488,1441.6596053098328,1230255
1519655460,1230255,39.853747714808044,1231734.636309135,1230110.363690865,1624.2726182700135,1230210
1519655460,1230255,42.998027613412226,1231776.7294233618,1230017.5562909241,1759.173132437747,1230210
1519655580,1229940,30.142566191446022,1231844.6358732318,1229810.3641267682,2034.271746463608,1230175
1519655580,1229940,22.921348314606746,1231761.0999255076,1229721.7572173497,2039.3427081578411,1230175
1519655700,1230465,30.284552845528452,1231617.9491008047,1229726.3366134812,1891.6124873235822,1230675
1519655700,1230465,41.252699784017274,1231559.6002234137,1229726.828348015,1832.7718753986992,1230675
1519655820,1230520,34.838709677419359,1231446.8857343954,1229738.8285513187,1708.0571830766276,1230395
1519655880,1230395,30.94736842105263,1231282.8981945114,1229773.5303769172,1509.3678175942041,1230440
1519655940,1230440,33.191489361702125,1231109.5052950862,1229834.0661334852,1275.4391616010107,1230245
1519656000,1230245,30.708661417322844,1230878.063059842,1229925.5083687294,952.55469111260027,1230020
1519656060,1230020,33.476394849785422,1230807.5310492988,1229886.0403792725,921.49067002627999,1230380
1519656060,1230020,43.18181818181818,1230723.8154505666,1229918.3274065761,805.48804399045184,1230380
1519656180,1230475,49.30139720558882,1230716.6713111163,1229920.4715460264,796.1997650898993,1230550
1519656240,1230550,56.102783725910072,1230754.0129663956,1229923.8441764617,830.16878993390128,1230460
1519656300,1230460,54.244306418219466,1230770.3618863728,1229936.7809707699,833.58091560285538,1230165
1519656300,1230460,49.155722326454026,1230772.5759028827,1229928.1383828314,844.43752005137503,1230165
1519656420,1229855,48.428835489833638,1230793.5048169498,1229895.0666116215,898.43820532830432,1230065
1519656480,1230065,47.947761194029852,1230801.9543878059,1229870.9027550514,931.05163275450468,1230150
1519656540,1230150,43.636363636363633,1230783.1206523406,1229844.7364905167,938.38416182389483,1230690
1519656540,1230150,50.267379679144383,1230787.7985422339,1229842.2014577661,945.59708446776494,1230690
1519656660,1230695,53.295668549905841,1230831.8464926172,1229823.1535073828,1008.6929852343164,1230920
1519656660,1230695,59.528130671506347,1230960.7542084812,1229769.2457915188,1191.5084169623442,1230920
